sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO48920,BK-M68S-42,12275,20120715,20120722,20120727,2071,1,2071
SO48921,BK-M68B-42,12560,20120715,20120722,20120727,2049,1,2049
SO48922,BK-R89R-44,15095,20120715,20120722,20120727,2443,1,2443
SO48923,BK-R64Y-40,14298,20120715,20120722,20120727,1000,1,1000
SO48924,BK-R89R-44,26040,20120715,20120722,20120727,2443,1,2443
SO48925,BK-R50R-62,15480,20120715,20120722,20120727,783,1,783
SO48926,BK-R89B-44,23117,20120715,20120722,20120727,2182,1,2182
SO48927,BK-M68B-46,26703,20120715,20120722,20120727,2049,1,2049
SO48928,BK-R50B-58,15502,20120715,20120722,20120727,783,1,783
SO48929,BK-M68S-38,13526,20120715,20120722,20120727,2071,1,2071
SO48930,BK-R89R-58,15086,20120715,20120722,20120727,2182,1,2182
SO48931,BK-R64Y-44,19382,20120716,20120723,20120728,1000,1,1000
SO48932,BK-R64Y-42,14297,20120716,20120723,20120728,1000,1,1000
SO48933,BK-M68B-46,26694,20120716,20120723,20120728,2049,1,2049
SO48934,BK-M68S-42,26710,20120716,20120723,20120728,2071,1,2071
SO48935,BK-R50R-52,15518,20120716,20120723,20120728,783,1,783
SO48936,BK-M68S-38,13644,20120716,20120723,20120728,2071,1,2071
SO48937,BK-M68S-38,13529,20120716,20120723,20120728,2071,1,2071
SO48938,BK-R89B-44,17720,20120717,20120724,20120729,2182,1,2182
SO48939,BK-R89R-48,15462,20120717,20120724,20120729,2443,1,2443
SO48940,BK-R50R-62,20835,20120717,20120724,20120729,783,1,783
SO48941,BK-R89R-48,26013,20120717,20120724,20120729,2443,1,2443
SO48942,BK-M68B-46,26728,20120717,20120724,20120729,2049,1,2049
SO48943,BK-M68S-38,13973,20120717,20120724,20120729,2071,1,2071
SO48944,BK-R64Y-40,25010,20120717,20120724,20120729,1000,1,1000
SO48945,BK-R89R-52,17644,20120718,20120725,20120730,2443,1,2443
SO48946,BK-M68B-38,26725,20120718,20120725,20120730,2049,1,2049
SO48947,BK-M68S-38,13957,20120718,20120725,20120730,2071,1,2071
SO48948,BK-M68S-42,13974,20120718,20120725,20120730,2071,1,2071
SO48949,BK-R50B-60,26591,20120718,20120725,20120730,783,1,783
SO48950,BK-M68B-38,12486,20120719,20120726,20120731,2049,1,2049
SO48951,BK-M68S-38,29388,20120719,20120726,20120731,2071,1,2071
SO48952,BK-R89R-44,15093,20120719,20120726,20120731,2443,1,2443
SO48953,BK-R89R-52,23413,20120719,20120726,20120731,2443,1,2443
SO48954,BK-M68B-46,26724,20120719,20120726,20120731,2049,1,2049
SO48955,BK-M68B-38,13645,20120719,20120726,20120731,2049,1,2049
SO48956,BK-M68S-46,13968,20120719,20120726,20120731,2071,1,2071
SO48957,BK-R50B-58,20836,20120720,20120727,20120801,783,1,783
SO48958,BK-R89B-52,23310,20120720,20120727,20120801,2182,1,2182
SO48959,BK-R89B-48,23417,20120720,20120727,20120801,2182,1,2182
SO48960,BK-M68S-42,26726,20120720,20120727,20120801,2071,1,2071
SO48961,BK-M68B-38,13619,20120720,20120727,20120801,2049,1,2049
SO48962,BK-M68B-46,13649,20120720,20120727,20120801,2049,1,2049
SO48963,BK-R64Y-40,25011,20120720,20120727,20120801,1000,1,1000
SO48964,BK-R89R-58,16824,20120721,20120728,20120802,2182,1,2182
SO48965,BK-R64Y-48,19030,20120721,20120728,20120802,1000,1,1000
SO48966,BK-R89B-44,17639,20120721,20120728,20120802,2182,1,2182
SO48967,BK-R64Y-44,14292,20120721,20120728,20120802,1000,1,1000
SO48968,BK-R89R-58,13742,20120721,20120728,20120802,2182,1,2182
SO48969,BK-R89B-58,23320,20120721,20120728,20120802,2182,1,2182
SO48970,BK-R64Y-42,26529,20120721,20120728,20120802,1000,1,1000
SO48971,BK-M68B-46,13625,20120721,20120728,20120802,2049,1,2049
SO48972,BK-M68B-42,13629,20120721,20120728,20120802,2049,1,2049
SO48973,BK-R50B-62,26656,20120721,20120728,20120802,783,1,783
SO48974,BK-R89B-48,17717,20120722,20120729,20120803,2182,1,2182
SO48975,BK-R64Y-44,17739,20120722,20120729,20120803,1000,1,1000
SO48976,BK-M68S-42,12404,20120722,20120729,20120803,2071,1,2071
SO48977,BK-R50R-58,20842,20120722,20120729,20120803,783,1,783
SO48978,BK-R64Y-44,14290,20120722,20120729,20120803,1000,1,1000
SO48979,BK-R89B-48,13855,20120722,20120729,20120803,2182,1,2182
SO48980,BK-R89R-48,23322,20120722,20120729,20120803,2443,1,2443
SO48981,BK-R89R-44,23348,20120722,20120729,20120803,2443,1,2443
SO48982,BK-R50R-60,15484,20120722,20120729,20120803,783,1,783
SO48983,BK-R50B-58,15500,20120722,20120729,20120803,783,1,783
SO48984,BK-M68S-42,13632,20120722,20120729,20120803,2071,1,2071
SO48985,BK-M68B-42,13646,20120722,20120729,20120803,2049,1,2049
SO48986,BK-R50R-62,26651,20120722,20120729,20120803,783,1,783
SO48987,BK-R50R-58,26655,20120722,20120729,20120803,783,1,783
SO48988,BK-R89R-52,16565,20120723,20120730,20120804,2443,1,2443
SO48989,BK-M68B-42,29364,20120723,20120730,20120804,2049,1,2049
SO48990,BK-M68B-46,12559,20120723,20120730,20120804,2049,1,2049
SO48991,BK-M68S-42,12291,20120723,20120730,20120804,2071,1,2071
SO48992,BK-R89B-58,13862,20120723,20120730,20120804,2182,1,2182
SO48993,BK-R89B-52,23410,20120723,20120730,20120804,2182,1,2182
SO48994,BK-R50R-62,15506,20120723,20120730,20120804,783,1,783
SO48995,BK-M68S-42,28885,20120724,20120731,20120805,2071,1,2071
SO48996,BK-R64Y-44,14334,20120724,20120731,20120805,1000,1,1000
SO48997,BK-R89R-48,13854,20120724,20120731,20120805,2443,1,2443
SO48998,BK-R50B-58,26661,20120724,20120731,20120805,783,1,783
SO48999,BK-R89B-52,15463,20120725,20120801,20120806,2182,1,2182
SO49000,BK-M68B-42,12460,20120725,20120801,20120806,2049,1,2049
SO49001,BK-M68S-46,29380,20120725,20120801,20120806,2071,1,2071
SO49002,BK-R89R-58,23323,20120725,20120801,20120806,2182,1,2182
SO49003,BK-R89R-48,23325,20120725,20120801,20120806,2443,1,2443
SO49004,BK-R89R-52,23420,20120725,20120801,20120806,2443,1,2443
SO49005,BK-M68B-46,26723,20120725,20120801,20120806,2049,1,2049
SO49006,BK-M68B-42,13633,20120725,20120801,20120806,2049,1,2049
SO49007,BK-M68B-46,13637,20120725,20120801,20120806,2049,1,2049
SO49008,BK-R50R-52,26660,20120725,20120801,20120806,783,1,783
SO49009,BK-R50B-58,20890,20120726,20120802,20120807,783,1,783
SO49010,BK-R89R-48,23416,20120726,20120802,20120807,2443,1,2443
SO49011,BK-M68B-38,26698,20120726,20120802,20120807,2049,1,2049
SO49012,BK-R89R-44,16572,20120727,20120803,20120808,2443,1,2443
SO49013,BK-R89R-52,13745,20120727,20120803,20120808,2443,1,2443
SO49014,BK-R89R-44,23331,20120727,20120803,20120808,2443,1,2443
SO49015,BK-M68S-38,13965,20120727,20120803,20120808,2071,1,2071
SO49016,BK-M68B-38,13971,20120727,20120803,20120808,2049,1,2049
SO49017,BK-R89B-48,17744,20120728,20120804,20120809,2182,1,2182
SO49018,BK-R89R-58,17747,20120728,20120804,20120809,2182,1,2182
SO49019,BK-R89R-58,17782,20120728,20120804,20120809,2182,1,2182
SO49020,BK-R64Y-42,19035,20120728,20120804,20120809,1000,1,1000
SO49021,BK-R89R-58,13744,20120728,20120804,20120809,2182,1,2182
SO49022,BK-R89B-52,23116,20120728,20120804,20120809,2182,1,2182
SO49023,BK-R50R-48,26589,20120728,20120804,20120809,783,1,783
SO49024,BK-R50B-48,26654,20120728,20120804,20120809,783,1,783
SO49025,BK-R50B-58,19319,20120729,20120805,20120810,783,1,783
SO49026,BK-R89R-52,16549,20120729,20120805,20120810,2443,1,2443
SO49027,BK-R50R-62,15501,20120729,20120805,20120810,783,1,783
SO49028,BK-M68B-42,13648,20120729,20120805,20120810,2049,1,2049
SO49029,BK-R64Y-40,25020,20120729,20120805,20120810,1000,1,1000
SO49030,BK-R89B-48,23119,20120729,20120805,20120810,2182,1,2182
SO49031,BK-M68B-46,29389,20120730,20120806,20120811,2049,1,2049
SO49032,BK-R89R-44,15085,20120730,20120806,20120811,2443,1,2443
SO49033,BK-R89B-48,13747,20120730,20120806,20120811,2182,1,2182
SO49034,BK-R89R-44,23321,20120730,20120806,20120811,2443,1,2443
SO49035,BK-R89B-48,23343,20120730,20120806,20120811,2182,1,2182
SO49036,BK-M68B-42,26731,20120730,20120806,20120811,2049,1,2049
SO49037,BK-M68S-46,20708,20120730,20120806,20120811,2071,1,2071
SO49038,BK-M68B-42,21138,20120730,20120806,20120811,2049,1,2049
SO49171,BK-R89B-48,13865,20120731,20120807,20120812,2182,1,2182
SO49172,BK-R89R-44,13885,20120731,20120807,20120812,2443,1,2443
SO49173,BK-M68S-38,14047,20120731,20120807,20120812,2071,1,2071
SO49174,BK-M68S-42,14049,20120731,20120807,20120812,2071,1,2071
SO49175,BK-R89R-52,23431,20120731,20120807,20120812,2443,1,2443
SO49176,BK-M68S-46,27054,20120731,20120807,20120812,2071,1,2071
SO49177,BK-M68S-42,27064,20120731,20120807,20120812,2071,1,2071
SO49178,BK-R64Y-44,14342,20120731,20120807,20120812,1000,1,1000
SO49179,BK-R64Y-38,14365,20120731,20120807,20120812,1000,1,1000
SO49180,BK-R50B-58,26744,20120731,20120807,20120812,783,1,783
SO49181,BK-R89B-48,17890,20120801,20120808,20120813,2182,1,2182
SO49182,BK-R89R-48,16830,20120801,20120808,20120813,2443,1,2443
SO49183,BK-R89R-52,16944,20120801,20120808,20120813,2443,1,2443
SO49184,BK-M68B-46,14129,20120801,20120808,20120813,2049,1,2049
SO49185,BK-M68B-46,14134,20120801,20120808,20120813,2049,1,2049
SO49186,BK-R89R-52,23526,20120801,20120808,20120813,2443,1,2443
SO49187,BK-R89B-58,23545,20120801,20120808,20120813,2182,1,2182
SO49188,BK-M68B-38,26815,20120801,20120808,20120813,2049,1,2049
SO49189,BK-R50B-48,15525,20120801,20120808,20120813,783,1,783
SO49190,BK-R64Y-40,25033,20120801,20120808,20120813,1000,1,1000
SO49191,BK-R64Y-44,19435,20120802,20120809,20120814,1000,1,1000
SO49192,BK-R64Y-44,19040,20120802,20120809,20120814,1000,1,1000
SO49193,BK-M68B-42,29390,20120802,20120809,20120814,2049,1,2049
SO49194,BK-R50B-60,20922,20120802,20120809,20120814,783,1,783
SO49195,BK-R50R-58,20845,20120802,20120809,20120814,783,1,783
SO49196,BK-M68S-42,12386,20120802,20120809,20120814,2071,1,2071
SO49197,BK-M68B-42,29415,20120802,20120809,20120814,2049,1,2049
SO49198,BK-R50B-52,26662,20120802,20120809,20120814,783,1,783
SO49199,BK-R50B-62,26667,20120802,20120809,20120814,783,1,783
SO49200,BK-R89R-44,17889,20120803,20120810,20120815,2443,1,2443
SO49201,BK-R89R-52,17795,20120803,20120810,20120815,2443,1,2443
SO49202,BK-R89B-48,17829,20120803,20120810,20120815,2182,1,2182
SO49203,BK-R50R-52,19343,20120803,20120810,20120815,783,1,783
SO49204,BK-M68S-38,14103,20120803,20120810,20120815,2071,1,2071
SO49205,BK-M68B-38,14130,20120803,20120810,20120815,2049,1,2049
SO49206,BK-R89B-48,23423,20120803,20120810,20120815,2182,1,2182
SO49207,BK-R89R-48,23432,20120803,20120810,20120815,2443,1,2443
SO49208,BK-R89B-48,23531,20120803,20120810,20120815,2182,1,2182
SO49209,BK-R89R-58,23541,20120803,20120810,20120815,2182,1,2182
SO49210,BK-M68S-46,21331,20120803,20120810,20120815,2071,1,2071
SO49211,BK-M68S-42,27020,20120803,20120810,20120815,2071,1,2071
SO49212,BK-R64Y-44,14337,20120803,20120810,20120815,1000,1,1000
SO49213,BK-R64Y-44,25034,20120803,20120810,20120815,1000,1,1000
SO49214,BK-R89B-58,23575,20120803,20120810,20120815,2182,1,2182
SO49215,BK-R50R-62,15521,20120803,20120810,20120815,783,1,783
SO49216,BK-R50R-44,26749,20120803,20120810,20120815,783,1,783
SO49217,BK-R89B-52,15637,20120804,20120811,20120816,2182,1,2182
SO49218,BK-R89B-58,26113,20120804,20120811,20120816,2182,1,2182
SO49219,BK-M68B-46,12619,20120804,20120811,20120816,2049,1,2049
SO49220,BK-M68S-38,14032,20120804,20120811,20120816,2071,1,2071
SO49221,BK-R89B-58,23532,20120804,20120811,20120816,2182,1,2182
SO49222,BK-M68S-38,27078,20120804,20120811,20120816,2071,1,2071
SO49223,BK-M68B-42,27017,20120804,20120811,20120816,2049,1,2049
SO49224,BK-M68B-38,27073,20120804,20120811,20120816,2049,1,2049
SO49225,BK-R89B-48,17191,20120805,20120812,20120817,2182,1,2182
SO49226,BK-R89R-52,17792,20120805,20120812,20120817,2443,1,2443
SO49227,BK-R89R-48,13873,20120805,20120812,20120817,2443,1,2443
SO49228,BK-M68B-42,29404,20120805,20120812,20120817,2049,1,2049
SO49229,BK-M68S-46,12390,20120805,20120812,20120817,2071,1,2071
SO49230,BK-M68B-38,21266,20120805,20120812,20120817,2049,1,2049
SO49231,BK-M68B-46,27058,20120805,20120812,20120817,2049,1,2049
SO49232,BK-R50R-58,15529,20120805,20120812,20120817,783,1,783
SO49233,BK-R50R-62,15531,20120805,20120812,20120817,783,1,783
SO49234,BK-R50R-48,15534,20120805,20120812,20120817,783,1,783
SO49235,BK-R50R-58,15537,20120805,20120812,20120817,783,1,783
SO49236,BK-R64Y-48,25021,20120805,20120812,20120817,1000,1,1000
SO49237,BK-R64Y-42,25035,20120805,20120812,20120817,1000,1,1000
SO49238,BK-R89B-58,23593,20120805,20120812,20120817,2182,1,2182
SO49239,BK-M68S-42,14011,20120806,20120813,20120818,2071,1,2071
SO49240,BK-M68S-38,14058,20120806,20120813,20120818,2071,1,2071
SO49241,BK-M68S-42,14065,20120806,20120813,20120818,2071,1,2071
SO49242,BK-R89R-44,23524,20120806,20120813,20120818,2443,1,2443
SO49243,BK-M68B-38,27074,20120806,20120813,20120818,2049,1,2049
SO49244,BK-M68B-46,21284,20120806,20120813,20120818,2049,1,2049
SO49245,BK-R64Y-48,25029,20120806,20120813,20120818,1000,1,1000
SO49246,BK-R89B-44,23640,20120806,20120813,20120818,2182,1,2182
SO49247,BK-R89R-48,17793,20120807,20120814,20120819,2443,1,2443
SO49248,BK-R64Y-44,17766,20120807,20120814,20120819,1000,1,1000
SO49249,BK-R64Y-42,17767,20120807,20120814,20120819,1000,1,1000
SO49250,BK-R50B-52,19323,20120807,20120814,20120819,783,1,783
SO49251,BK-R89B-52,13871,20120807,20120814,20120819,2182,1,2182
SO49252,BK-M68S-38,12378,20120807,20120814,20120819,2071,1,2071
SO49253,BK-M68B-42,14211,20120807,20120814,20120819,2049,1,2049
SO49254,BK-M68B-38,14216,20120807,20120814,20120819,2049,1,2049
SO49255,BK-R50R-44,15523,20120807,20120814,20120819,783,1,783
SO49256,BK-M68S-42,13997,20120807,20120814,20120819,2071,1,2071
SO49257,BK-R50R-58,26746,20120807,20120814,20120819,783,1,783
SO49258,BK-R89R-44,17828,20120808,20120815,20120820,2443,1,2443
SO49259,BK-M68B-42,29397,20120808,20120815,20120820,2049,1,2049
SO49260,BK-M68B-46,12608,20120808,20120815,20120820,2049,1,2049
SO49261,BK-M68B-42,12609,20120808,20120815,20120820,2049,1,2049
SO49262,BK-R50B-58,19335,20120808,20120815,20120820,783,1,783
SO49263,BK-R50B-52,20843,20120808,20120815,20120820,783,1,783
SO49264,BK-M68S-46,14046,20120808,20120815,20120820,2071,1,2071
SO49265,BK-M68S-46,14050,20120808,20120815,20120820,2071,1,2071
SO49266,BK-M68B-46,14051,20120808,20120815,20120820,2049,1,2049
SO49267,BK-M68S-46,14131,20120808,20120815,20120820,2071,1,2071
SO49268,BK-M68S-46,27056,20120808,20120815,20120820,2071,1,2071
SO49269,BK-R89B-44,13884,20120809,20120816,20120821,2182,1,2182
SO49270,BK-M68S-38,29412,20120809,20120816,20120821,2071,1,2071
SO49271,BK-M68S-42,12630,20120809,20120816,20120821,2071,1,2071
SO49272,BK-M68B-46,14055,20120809,20120816,20120821,2049,1,2049
SO49273,BK-M68S-38,21272,20120809,20120816,20120821,2071,1,2071
SO49274,BK-M68B-46,21311,20120809,20120816,20120821,2049,1,2049
SO49275,BK-R89R-44,23645,20120809,20120816,20120821,2443,1,2443
SO49276,BK-R89B-58,17849,20120810,20120817,20120822,2182,1,2182
SO49277,BK-M68S-38,12615,20120810,20120817,20120822,2071,1,2071
SO49278,BK-M68B-38,14038,20120810,20120817,20120822,2049,1,2049
SO49279,BK-M68B-46,14045,20120810,20120817,20120822,2049,1,2049
SO49280,BK-R89R-44,17815,20120811,20120818,20120823,2443,1,2443
SO49281,BK-R50B-52,19324,20120811,20120818,20120823,783,1,783
SO49282,BK-M68B-46,14133,20120811,20120818,20120823,2049,1,2049
SO49283,BK-M68S-38,14220,20120811,20120818,20120823,2071,1,2071
SO49284,BK-R89B-48,23436,20120811,20120818,20120823,2182,1,2182
SO49285,BK-M68S-46,27077,20120811,20120818,20120823,2071,1,2071
SO49286,BK-M68S-38,27050,20120811,20120818,20120823,2071,1,2071
SO49287,BK-M68S-46,14007,20120811,20120818,20120823,2071,1,2071
SO49288,BK-M68S-42,13994,20120811,20120818,20120823,2071,1,2071
SO49289,BK-R50R-52,26748,20120811,20120818,20120823,783,1,783
SO49290,BK-R89R-48,16940,20120812,20120819,20120824,2443,1,2443
SO49291,BK-R64Y-44,19433,20120812,20120819,20120824,1000,1,1000
SO49292,BK-R64Y-48,19038,20120812,20120819,20120824,1000,1,1000
SO49293,BK-M68B-38,12297,20120812,20120819,20120824,2049,1,2049
SO49294,BK-R89R-44,13882,20120812,20120819,20120824,2443,1,2443
SO49295,BK-M68B-46,12388,20120812,20120819,20120824,2049,1,2049
SO49296,BK-M68S-46,14010,20120812,20120819,20120824,2071,1,2071
SO49297,BK-M68B-38,14127,20120812,20120819,20120824,2049,1,2049
SO49298,BK-M68S-46,14210,20120812,20120819,20120824,2071,1,2071
SO49299,BK-R89B-52,23533,20120812,20120819,20120824,2182,1,2182
SO49300,BK-R64Y-40,14362,20120812,20120819,20120824,1000,1,1000
SO49301,BK-R89B-52,15665,20120813,20120820,20120825,2182,1,2182
SO49302,BK-R89R-58,15651,20120813,20120820,20120825,2182,1,2182
SO49303,BK-R89B-52,17103,20120813,20120820,20120825,2182,1,2182
SO49304,BK-R64Y-38,19437,20120813,20120820,20120825,1000,1,1000
SO49305,BK-R89R-58,13866,20120813,20120820,20120825,2182,1,2182
SO49306,BK-R89B-44,13886,20120813,20120820,20120825,2182,1,2182
SO49307,BK-M68B-38,14071,20120813,20120820,20120825,2049,1,2049
SO49308,BK-M68S-38,14128,20120813,20120820,20120825,2071,1,2071
SO49309,BK-R64Y-38,14364,20120813,20120820,20120825,1000,1,1000
SO49310,BK-R50B-62,15527,20120813,20120820,20120825,783,1,783
SO49311,BK-R50B-60,26743,20120813,20120820,20120825,783,1,783
SO49312,BK-R89R-48,17086,20120814,20120821,20120826,2443,1,2443
SO49313,BK-M68B-38,14039,20120814,20120821,20120826,2049,1,2049
SO49314,BK-M68B-46,14214,20120814,20120821,20120826,2049,1,2049
SO49315,BK-M68B-46,14215,20120814,20120821,20120826,2049,1,2049
SO49316,BK-R89B-58,23433,20120814,20120821,20120826,2182,1,2182
SO49317,BK-R64Y-38,14355,20120814,20120821,20120826,1000,1,1000
SO49318,BK-R50B-58,27267,20120814,20120821,20120826,783,1,783
SO49319,BK-R64Y-44,25022,20120814,20120821,20120826,1000,1,1000
SO49320,BK-R89B-44,23649,20120814,20120821,20120826,2182,1,2182
SO49321,BK-M68S-46,27063,20120814,20120821,20120826,2071,1,2071
SO49322,BK-R50R-48,26747,20120814,20120821,20120826,783,1,783
SO49323,BK-M68B-46,12612,20120815,20120822,20120827,2049,1,2049
SO49324,BK-M68S-38,12461,20120815,20120822,20120827,2071,1,2071
SO49325,BK-M68S-46,14219,20120815,20120822,20120827,2071,1,2071
SO49326,BK-M68B-42,21305,20120815,20120822,20120827,2049,1,2049
SO49327,BK-R89R-48,17790,20120816,20120823,20120828,2443,1,2443
SO49328,BK-R89B-44,17812,20120816,20120823,20120828,2182,1,2182
SO49329,BK-R64Y-44,17754,20120816,20120823,20120828,1000,1,1000
SO49330,BK-M68S-42,12314,20120816,20120823,20120828,2071,1,2071
SO49331,BK-M68B-38,12384,20120816,20120823,20120828,2049,1,2049
SO49332,BK-M68S-38,14063,20120816,20120823,20120828,2071,1,2071
SO49333,BK-M68S-42,14102,20120816,20120823,20120828,2071,1,2071
SO49334,BK-M68B-42,14132,20120816,20120823,20120828,2049,1,2049
SO49335,BK-R89B-48,23429,20120816,20120823,20120828,2182,1,2182
SO49336,BK-R89B-52,23523,20120816,20120823,20120828,2182,1,2182
SO49337,BK-M68B-46,27068,20120816,20120823,20120828,2049,1,2049
SO49338,BK-R89R-48,23571,20120816,20120823,20120828,2443,1,2443
SO49339,BK-R89R-44,17183,20120817,20120824,20120829,2443,1,2443
SO49340,BK-R89B-48,15624,20120817,20120824,20120829,2182,1,2182
SO49341,BK-R64Y-38,17756,20120817,20120824,20120829,1000,1,1000
SO49342,BK-M68S-46,12599,20120817,20120824,20120829,2071,1,2071
SO49343,BK-M68S-46,14033,20120817,20120824,20120829,2071,1,2071
SO49344,BK-M68S-38,14048,20120817,20120824,20120829,2071,1,2071
SO49345,BK-M68B-46,14070,20120817,20120824,20120829,2049,1,2049
SO49346,BK-M68B-46,14218,20120817,20120824,20120829,2049,1,2049
SO49347,BK-R89R-48,23539,20120817,20120824,20120829,2443,1,2443
SO49348,BK-R89R-48,23547,20120817,20120824,20120829,2443,1,2443
SO49349,BK-M68B-42,27045,20120817,20120824,20120829,2049,1,2049
SO49350,BK-R50R-52,15547,20120817,20120824,20120829,783,1,783
SO49351,BK-R50R-48,26673,20120817,20120824,20120829,783,1,783
SO49352,BK-R89B-48,17082,20120818,20120825,20120830,2182,1,2182
SO49353,BK-R50R-62,20931,20120818,20120825,20120830,783,1,783
SO49354,BK-R89B-44,13883,20120818,20120825,20120830,2182,1,2182
SO49355,BK-M68B-46,14031,20120818,20120825,20120830,2049,1,2049
SO49356,BK-R89R-48,23540,20120818,20120825,20120830,2443,1,2443
SO49357,BK-R89B-52,23542,20120818,20120825,20120830,2182,1,2182
SO49358,BK-M68S-46,27076,20120818,20120825,20120830,2071,1,2071
SO49359,BK-R64Y-42,14343,20120818,20120825,20120830,1000,1,1000
SO49360,BK-M68B-38,27069,20120818,20120825,20120830,2049,1,2049
SO49361,BK-R89B-44,15663,20120818,20120825,20120830,2182,1,2182
SO49362,BK-M68B-38,12622,20120819,20120826,20120831,2049,1,2049
SO49363,BK-M68B-42,14062,20120819,20120826,20120831,2049,1,2049
SO49364,BK-R89B-58,23434,20120819,20120826,20120831,2182,1,2182
SO49365,BK-R89R-44,23529,20120819,20120826,20120831,2443,1,2443
SO49366,BK-R89B-52,23546,20120819,20120826,20120831,2182,1,2182
SO49367,BK-M68B-46,27047,20120819,20120826,20120831,2049,1,2049
SO49368,BK-R50R-62,15528,20120819,20120826,20120831,783,1,783
SO49369,BK-R50B-52,15552,20120819,20120826,20120831,783,1,783
SO49370,BK-R89B-58,23574,20120819,20120826,20120831,2182,1,2182
SO49371,BK-R50R-48,26663,20120819,20120826,20120831,783,1,783
SO49372,BK-R89R-48,15666,20120820,20120827,20120901,2443,1,2443
SO49373,BK-R64Y-40,17752,20120820,20120827,20120901,1000,1,1000
SO49374,BK-R50B-58,20933,20120820,20120827,20120901,783,1,783
SO49375,BK-M68S-42,12330,20120820,20120827,20120901,2071,1,2071
SO49376,BK-M68S-42,14125,20120820,20120827,20120901,2071,1,2071
SO49377,BK-R89R-58,23435,20120820,20120827,20120901,2182,1,2182
SO49378,BK-M68B-42,27051,20120820,20120827,20120901,2049,1,2049
SO49379,BK-M68B-42,27067,20120820,20120827,20120901,2049,1,2049
